date,pair,target,prediction,error,rolling_std,signal
2016-08-23,Bamburi Cement Ltd_KCB Group Plc,2.040904529231384,2.0143240032712173,0.02658052596016658,0.016856686695344132,0
2016-08-24,Bamburi Cement Ltd_KCB Group Plc,2.060593537837648,2.003932757055647,0.05666078078200121,0.018341151737180473,-1
2016-08-25,Kenya Airways Plc_Car and General (K) Ltd,1.5837689796031804,1.6203936455415604,-0.036624665938379986,0.025709547600792856,0
2016-08-26,Kenya Airways Plc_Car and General (K) Ltd,1.5837689796031804,1.626474836286509,-0.04270585668332849,0.02589475875747604,0
2016-08-29,Kenya Airways Plc_Car and General (K) Ltd,1.5332392072232133,1.6282573309105828,-0.0950181236873695,0.02872517563866977,1
2016-08-30,Kenya Airways Plc_Car and General (K) Ltd,1.5332392072232133,1.6257835650393477,-0.09254435781613446,0.03245592293812918,1
2016-08-31,Kenya Airways Plc_Car and General (K) Ltd,1.5474238422151698,1.634101730653757,-0.08667788843858726,0.03500278472653564,1
2016-09-01,Kenya Airways Plc_Car and General (K) Ltd,1.5332392072232133,1.6346838665042747,-0.10144465928106139,0.03657303658020513,1
2016-09-02,Kenya Airways Plc_Car and General (K) Ltd,1.5474238422151698,1.6328359210632675,-0.08541207884809765,0.037393701090222886,1
2016-09-05,Kenya Airways Plc_Car and General (K) Ltd,1.5614100841899097,1.632046423791386,-0.07063633960147642,0.03441890588909862,1
2016-09-06,Kenya Airways Plc_Car and General (K) Ltd,1.5474238422151698,1.6322897789982356,-0.08486593678306575,0.03464118077889882,1
2016-09-07,Kenya Airways Plc_Car and General (K) Ltd,1.5042516703499609,1.6313389394250912,-0.12708726907513035,0.03879600197749031,1
2016-09-08,Kenya Airways Plc_Car and General (K) Ltd,1.5752034063222453,1.6307127400322605,-0.05550933371001521,0.03709548425275403,0
2016-09-09,Kenya Airways Plc_Car and General (K) Ltd,1.628549387027538,1.634931878071225,-0.006382491043686933,0.037906231363681174,0
2016-09-13,Kenya Airways Plc_Car and General (K) Ltd,1.641452791863446,1.6648251730942492,-0.023372381230803096,0.03772766087992458,0
2016-09-14,Kenya Airways Plc_Car and General (K) Ltd,1.6474691668700894,1.686870100401687,-0.03940093353159768,0.036285117888488407,0
2016-09-15,Kenya Airways Plc_Car and General (K) Ltd,1.5820864076072376,1.7005963993281898,-0.11850999172095222,0.03608104719459036,1
2016-08-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.4687829739355855,1.5848951834463079,-0.11611220951072232,0.034201589111209366,1
2016-08-26,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.4804110119307046,1.5852876094722996,-0.10487659754159506,0.04024166289636788,1
2016-08-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5621220415710229,1.5852650056920543,-0.02314296412103145,0.040134989922426104,0
2016-08-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6253009431925547,1.5859835459133083,0.039317397279246435,0.04180563992005531,0
2016-08-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.609876472866923,1.6265382190179136,-0.016661746150990586,0.04175229625132155,0
2016-09-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.609876472866923,1.6160855434306627,-0.006209070563739649,0.041778058229574304,0
2016-09-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5994597120086673,1.6153521700651996,-0.015892458056532277,0.04153230369765569,0
2016-09-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5621220415710229,1.5917865700630245,-0.02966452849200163,0.041319672488923716,0
2016-09-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5401431348522479,1.5866129536746485,-0.046469818822400644,0.04165703922003338,0
2016-09-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5345720898027924,1.5862568603776988,-0.05168477057490639,0.04181359778338859,0
2016-09-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5119722578855515,1.5862568603776988,-0.0742846024921473,0.042809249793977835,0
2016-09-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.506241583176566,1.585539343959145,-0.07929776078257889,0.04363123243011235,0
2016-09-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5119722578855515,1.5852503779390739,-0.07327812005352241,0.04366336652612584,0
2016-09-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.5390854043835502,1.5863975671962112,-0.04731216281266093,0.04283559746046029,0
2016-09-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.52199097102425,1.587892760744035,-0.06590178971978489,0.04154629433358039,0
2016-08-25,Bamburi Cement Ltd_KCB Group Plc,2.1669791976963286,2.024283360852878,0.14269583684345077,0.03240994583012672,-1
2016-08-26,Bamburi Cement Ltd_KCB Group Plc,2.253977326962159,2.022988005884917,0.23098932107724224,0.055551272587515806,-1
2016-08-29,Bamburi Cement Ltd_KCB Group Plc,2.2121514696057285,2.0235331842325124,0.18861828537321612,0.06473514461963914,-1
2016-08-30,Bamburi Cement Ltd_KCB Group Plc,2.1364407782097934,2.026383162767844,0.11005761544194925,0.06620324354121175,0
2016-08-31,Bamburi Cement Ltd_KCB Group Plc,2.1777096687788613,2.0238310228522756,0.15387864592658573,0.07002888367981913,-1
2016-09-01,Bamburi Cement Ltd_KCB Group Plc,2.1408956956561442,2.0243675573976336,0.1165281382585106,0.06928740737620165,0
2016-09-02,Bamburi Cement Ltd_KCB Group Plc,2.14938273948637,2.022741570850525,0.12664116863584507,0.07019506140506145,0
2016-09-05,Bamburi Cement Ltd_KCB Group Plc,2.174075352076742,2.022986687424405,0.15108866465233728,0.07035615440946215,-1
2016-09-06,Bamburi Cement Ltd_KCB Group Plc,2.157180956145259,2.025613192736064,0.13156776340919496,0.07007731069585837,0
2016-09-07,Bamburi Cement Ltd_KCB Group Plc,2.1549308591801535,2.0229769845524626,0.13195387462769093,0.0673390057661167,0
2016-09-08,Bamburi Cement Ltd_KCB Group Plc,2.1204514886684716,2.0298872342880103,0.09056425438046123,0.06504341836537261,0
2016-09-09,Bamburi Cement Ltd_KCB Group Plc,2.14454378754122,2.0251003803660037,0.11944340717521618,0.06261520432780356,0
2016-09-13,Bamburi Cement Ltd_KCB Group Plc,2.107729814418503,2.023285088535544,0.08444472588295904,0.061427742247321754,0
